poisct,itnum,obj_diff,obj_val,val_mse,test_mse,time
17,0,0.00719359883806112,0.00719359883806112,0.007193598838061123,0.006456225316606607,0.029344
17,1,0.0071949744947793605,-1.3756567182401924e-06,0.00719497449477935,0.006460655788372683,0.897033
17,2,0.007196891129341383,-1.916634562022096e-06,0.007196891129341381,0.006466443055143664,1.658758
17,3,0.00719915604710409,-2.2649177627070624e-06,0.007199156047104095,0.006473245464992287,2.348488
17,4,0.007201594227883857,-2.438180779767464e-06,0.007201594227883859,0.006480565829144962,3.034393
17,5,0.007204361718790662,-2.7674909068046635e-06,0.007204361718790661,0.006488572567218961,3.714754
17,6,0.007206059395238986,-1.6976764483245949e-06,0.007206059395238985,0.006493594557742764,4.42003
17,7,0.0072078893337661175,-1.829938527131078e-06,0.0072078893337661175,0.006498868675878614,5.171866
17,8,0.0072096628217604534,-1.773487994335965e-06,0.007209662821760458,0.00650404297913887,5.865738
17,9,0.007211525143637213,-1.862321876759665e-06,0.007211525143637218,0.0065093362966489555,6.566408
17,10,0.007213578564154847,-2.0534205176338596e-06,0.007213578564154852,0.006514937330824873,7.227435
17,11,0.007215820229361949,-2.241665207102124e-06,0.007215820229361953,0.006520755029970027,7.88019
17,12,0.007218349132514243,-2.5289031522941763e-06,0.007218349132514246,0.00652667955557503,8.532511
17,13,0.0072213281232801916,-2.9789907659482848e-06,0.0072213281232801985,0.006532149125035246,9.185866
17,14,0.007223984599226555,-2.656475946363236e-06,0.007223984599226554,0.006537731145635462,9.842418
17,15,0.0072268088726668445,-2.8242734402897374e-06,0.007226808872666844,0.006543497659822554,10.498225
17,-1,None,None,0.007226808872666844,0.006543497659822554,10.509171
35,0,0.009909679627125287,0.009909679627125287,0.009909679627125297,0.008366380704536568,0.034381
35,1,0.009995858670082281,-8.617904295699433e-05,0.009995858670082274,0.00836260998117309,1.496679
35,2,0.010099067309023615,-0.00010320863894133434,0.010099067309023612,0.008362262408571365,2.942336
35,3,0.010125926158044161,-2.6858849020545972e-05,0.010125926158044165,0.00832871448720239,4.376826
35,4,0.010086277830177688,3.964832786647332e-05,0.010086277830177686,0.008244554458969135,5.817252
35,5,0.010101746975522735,2.4179182521425965e-05,0.010101746975522727,0.008262030738792071,7.266399
35,6,0.010106713821531695,1.9212336512466552e-05,0.010106713821531698,0.008273267428873727,8.721053
35,7,0.010115691344512423,1.0234813531738093e-05,0.010115691344512416,0.008294100755855632,10.187983
35,8,0.010120089628733519,5.836529310642574e-06,0.010120089628733524,0.008304872223811556,11.672843
35,9,0.010123094704610473,2.8314534336881803e-06,0.010123094704610475,0.008312540566831233,13.158194
35,10,0.010123922318523073,2.003839521088485e-06,0.01012392231852307,0.008316995734461343,14.656287
35,11,0.010124469723648366,1.4564343957957498e-06,0.010124469723648359,0.008320438980059816,16.172729
35,12,0.010124879510157614,1.0466478865475692e-06,0.010124879510157609,0.008322890675997846,17.662201
35,13,0.010125195652591719,7.305054524429228e-07,0.01012519565259171,0.008324651590768175,19.148992
35,14,0.010125327780181976,5.983778621852093e-07,0.010125327780181971,0.008325577875344865,20.623367
35,15,0.010125471339908456,4.548181357054426e-07,0.010125471339908458,0.008326375675435444,22.069164
35,-1,None,None,0.010125926158044165,0.00832871448720239,22.090326
55,0,0.014158556321699205,0.014158556321699205,0.014158556321699194,0.01137149982123842,0.019591
55,1,0.014165209930260957,-6.6536085617519e-06,0.014165209930260967,0.011365558219238849,2.292862
55,2,0.014171959181488612,-6.749251227655337e-06,0.014171959181488622,0.011359714008233896,4.557564
55,3,0.014178822482802812,-6.863301314200335e-06,0.01417882248280282,0.011354012094204852,6.819772
55,4,0.014185512728588827,-6.690245786014973e-06,0.014185512728588829,0.011348414049824375,9.087932
55,5,0.014191861854755745,-6.34912616691817e-06,0.014191861854755738,0.011342910506614727,11.457045
55,6,0.014198382311761588,-6.520457005842334e-06,0.014198382311761591,0.011337478601120445,13.714844
55,7,0.014205057927532074,-6.6756157704860736e-06,0.01420505792753207,0.011332156863043057,15.985676
55,8,0.01421327021207288,-8.212284540806344e-06,0.014213270212072882,0.011327537710778126,18.252546
55,9,0.014220240330421675,-6.970118348794546e-06,0.014220240330421678,0.011320342906704715,20.539202
55,10,0.014227289564672188,-7.049234250513375e-06,0.014227289564672172,0.011312683495169389,22.819533
55,11,0.014190878284308182,3.64112803640064e-05,0.014190878284308182,0.011287435291585072,25.121251
55,12,0.014192424062942775,3.486550172941347e-05,0.014192424062942773,0.011287431249522133,27.438979
55,13,0.014203314370316654,2.3975194355534135e-05,0.014203314370316654,0.011294653909632715,29.757625
55,14,0.014208924209273633,1.8365355398555425e-05,0.014208924209273626,0.011298670668089556,31.999636
55,15,0.014215082590832812,1.2206973839376176e-05,0.014215082590832808,0.011303197657906478,34.244604
55,-1,None,None,0.014227289564672172,0.011312683495169389,34.278633
76,0,0.021404717693653517,0.021404717693653517,0.021404717693653513,0.017327060225897237,0.017826
76,1,0.021407666465409047,-2.948771755530155e-06,0.021407666465409023,0.01732237626801804,3.066175
76,2,0.021410722322921266,-3.05585751221929e-06,0.021410722322921284,0.01731777412024501,6.137736
76,3,0.021413949269634375,-3.226946713109219e-06,0.02141394926963439,0.017313263744478165,9.189413
76,4,0.021417411001813987,-3.4617321796118206e-06,0.021417411001813987,0.017308760889948132,12.48155
76,5,0.0214197894114327,-2.3784096187112747e-06,0.021419789411432685,0.017303723163649656,15.712493
76,6,0.021422487233086963,-2.6978216542648814e-06,0.02142248723308697,0.017298802260847557,18.77305
