poisct,itnum,obj_diff,obj_val,val_mse,test_mse,time
13,0,0.0072457356115017985,0.0072457356115017985,2.3151999425462777,0.24583006499840607,0.016085
13,1,0.0072457356115017985,0.0,2.3151999425462777,0.24583006499840607,0.665932
13,2,0.0072457356115017985,0.0,2.3151999425462777,0.24583006499840607,1.289197
13,3,0.0072457356115017985,0.0,2.3151999425462777,0.24583006499840607,1.856285
13,4,0.0072457356115017985,0.0,2.3151999425462777,0.24583006499840607,2.396241
13,5,0.0072457356115017985,0.0,2.3151999425462777,0.24583006499840607,2.934522
13,6,0.0072457356115017985,0.0,2.3151999425462777,0.24583006499840607,3.475524
13,7,0.0072457356115017985,0.0,2.3151999425462777,0.24583006499840607,4.010582
13,8,0.0072457356115017985,0.0,2.3151999425462777,0.24583006499840607,4.584551
13,9,0.0072457356115017985,0.0,2.3151999425462777,0.24583006499840607,5.172009
13,10,0.0072457356115017985,0.0,2.3151999425462777,0.24583006499840607,5.892564
13,11,0.0072457356115017985,0.0,2.3151999425462777,0.24583006499840607,6.69286
13,12,0.0072457356115017985,0.0,2.3151999425462777,0.24583006499840607,7.488103
13,13,0.0072457356115017985,0.0,2.3151999425462777,0.24583006499840607,8.35464
13,14,0.0072457356115017985,0.0,2.3151999425462777,0.24583006499840607,9.043352
13,15,0.0072457356115017985,0.0,2.3151999425462777,0.24583006499840607,9.655348
13,-1,None,None,2.3151999425462777,0.24583006499840607,9.669774
26,0,0.01436278303473544,0.01436278303473544,1.8615355092840986,0.3164152962052687,0.02732
26,1,0.014333178558924934,2.960447581050636e-05,12.899722382774836,1.4582689134442937,1.151476
26,2,0.014332817145014089,2.9965889721352e-05,12.979894790201175,1.4675943912237304,2.276409
26,3,0.01433235391920943,3.0429115526010853e-05,13.037285743103858,1.4739639592989162,3.360672
26,4,0.014331898108947512,3.088492578792908e-05,13.07874885213855,1.478382098223249,4.3971
26,5,0.014331495260668747,3.128777406669406e-05,13.108941111304464,1.481490869871406,5.418271
26,6,0.014346139905656212,1.6643129079228422e-05,11.200050024305366,1.2836086184846602,6.451729
26,7,0.01435523264852366,7.550386211781571e-06,8.874873878057386,1.0437267135613748,7.480547
26,8,0.014359090508709886,3.6925260255542963e-06,6.961129135772113,0.8464762815544566,8.515379
26,9,0.014360718574427823,2.064460307617949e-06,5.5211315201461115,0.6978453068650965,9.556428
26,10,0.014361456310242708,1.3267244927325783e-06,4.482378166335144,0.5903467157133623,10.610029
26,11,0.01433182580804338,3.0957226692060816e-05,7.680754626581815,0.9173019317845622,11.666048
26,12,0.014331584058750698,3.119897598474232e-05,7.020120833684963,0.8503923854413851,12.694559
26,13,0.014339028069699031,2.3754965036409253e-05,5.702428482059339,0.7149566143497122,13.730586
26,14,0.014333485338955081,2.929769578035972e-05,6.301719163351759,0.7767492168491613,14.777971
26,15,0.01434293615493753,1.984687979791032e-05,5.387888342961557,0.6791300844764921,15.837065
26,-1,None,None,1.8615355092840986,0.3164152962052687,15.848099
41,0,0.022606851855379053,0.022606851855379053,2.1566156979628337,0.3423692936759794,0.018968
41,1,0.022592970090182796,1.3881765196257362e-05,4.071685593553679,0.5073226681406567,1.739361
41,2,0.02259861023397632,8.241621402733934e-06,3.5097062006740467,0.4599964795863845,3.434385
41,3,0.02260186819797606,4.9836574029932246e-06,3.128394435940228,0.4275379946837705,5.107966
41,4,0.02260833375791844,-1.4819025393880692e-06,2.5969496222304973,0.38016340379627994,6.774856
41,5,0.02260635950707818,1.9742508402600945e-06,3.4815965049230773,0.4634436239226764,8.393473
41,6,0.02260720330633467,1.1304515837723406e-06,3.2644192692390592,0.4434250680376329,10.024407
41,7,0.022608422304424548,-8.854650610651271e-08,3.013771626926758,0.4200651836624346,11.64031
41,8,0.022605563880922254,2.8584235022936777e-06,3.5111052776446723,0.4643576120235679,13.280661
41,9,0.022607204301165498,1.2180032590500267e-06,3.3569836234207027,0.4513843975543037,14.946097
41,10,0.022607876155001056,5.461494234915154e-07,3.316133182167406,0.4483246279592847,16.598375
41,11,0.022608152980505006,2.693239195411534e-07,3.26548301469728,0.4438901881522991,18.226912
41,12,0.022609490148883166,-1.0678444586180447e-06,3.1463405234707182,0.43301903741024755,19.848443
41,13,0.022609367790166847,1.2235871631877115e-07,3.3366816140205167,0.45047628466964607,21.488658
41,14,0.02260996760865772,-4.774597745539622e-07,3.244808254029276,0.44208342534468736,23.123131
41,15,0.022610526842968364,-5.592343106444742e-07,3.3436422023812753,0.45126345965801595,24.736862
41,-1,None,None,3.3436422023812753,0.45126345965801595,24.749959
57,0,0.030538674748347063,0.030538674748347063,4.200268697522965,0.48971950449063034,0.020246
57,1,0.030538870808506022,-1.960601589585942e-07,4.397053796764753,0.5034868497848985,2.332389
57,2,0.030539224024256607,-3.532157505856115e-07,4.593457568677833,0.517848146233258,4.645955
57,3,0.030539549878888236,-3.2585463162829176e-07,4.797914106544584,0.5327684663977806,6.918784
57,4,0.030539911639904136,-3.617610159004081e-07,5.007338219474375,0.5482283864750247,9.206153
57,5,0.03054053852546217,-6.268855580332522e-07,5.197637096845934,0.5623789968470287,11.462949
57,6,0.03054119159936866,-6.530739064918023e-07,5.391911267305513,0.5769248448953935,13.704792
57,7,0.030541872656376975,-6.810570083136402e-07,5.590174520268589,0.5918627562558432,15.940552
57,8,0.030542817023694664,-9.443673176894041e-07,5.761199540087862,0.6048516652742691,18.180737
57,9,0.03054377457172011,-9.575480254472857e-07,5.936387089351714,0.6182219998976758,20.441916
