poisct,itnum,obj_diff,obj_val,val_mse,test_mse,time
17,0,0.0046274651968709404,0.0046274651968709404,0.007193598838061123,0.006456225316606607,0.01853
17,1,0.0046538170619035745,-2.6351865032634043e-05,0.0072879581943269,0.006604787295673691,0.800137
17,2,0.004686955970791211,-3.3138908887636424e-05,0.007357138780780822,0.006743162468783325,1.705565
17,3,0.004714722423776959,-2.776645298574812e-05,0.007403084977889742,0.006865520974181159,2.517184
17,4,0.004748709412692833,-3.3986988915874275e-05,0.007487377016024912,0.006994765656019296,3.235586
17,5,0.004816728848970974,-6.801943627814111e-05,0.007595526319708266,0.0070904241838438955,3.947006
17,6,0.00522436731499106,-0.00040763846602008547,0.007309514301408141,0.006781397295505882,4.775057
17,7,0.005631626936798187,-0.0004072596218071267,0.006533786961233816,0.006415848303994398,5.797428
17,8,0.00575066125578514,-0.00011903431898695367,0.0063055620400159764,0.006476733991815129,6.63824
17,9,0.005834210345713003,-8.35490899278625e-05,0.006547345510197437,0.006547180760836737,7.435596
17,10,0.005938849813984475,-0.00010463946827147207,0.006551831154754404,0.006608785461186242,8.321218
17,11,0.0060189984189710005,-8.014860498652566e-05,0.006812786449429838,0.006685971714243341,9.218785
17,12,0.0061280989941475735,-0.00010910057517657303,0.006817337042902989,0.006753621713118454,10.023234
17,13,0.0062063411058767524,-7.824211172917893e-05,0.007087571052108177,0.006816346754114445,10.830848
17,14,0.006321497367226793,-0.0001151562613500405,0.007085182081518419,0.006892685965052853,11.674274
17,15,0.006401542172673663,-8.004480544687026e-05,0.007415993964904019,0.006979250980902462,12.592061
17,-1,None,None,0.007415993964904019,0.006979250980902462,12.654541
35,0,0.007760306909395052,0.007760306909395052,0.009909679627125297,0.008366380704536568,0.050882
35,1,0.007829813863558488,-6.950695416343619e-05,0.010076085692345178,0.008497662658574481,1.516089
35,2,0.007884162501300848,-5.434863774235986e-05,0.01013134754801974,0.008648054275663218,3.047195
35,3,0.008006849775171338,-0.00012268727387049032,0.01029757173738046,0.008749919161646804,4.51805
35,4,0.008876296311035765,-0.0008694465358644269,0.010195378980674727,0.009192691141670902,6.006442
35,5,0.009054327210796104,-0.0001780308997603383,0.009791616781799128,0.009794013516922943,7.663962
35,6,0.009237452129162608,-0.00018312491836650416,0.010282029705398644,0.009611556873109215,9.21594
35,7,0.009231358870393164,6.093258769443791e-06,0.00992896398172162,0.010180155320577797,10.92747
35,8,0.009300925915656382,-6.347378649377428e-05,0.010052136965987475,0.010143346585404498,12.446186
35,9,0.009388996980855024,-8.807106519864195e-05,0.01057200297577379,0.009682898660518403,14.219094
35,10,0.009479864733830987,-9.086775297596252e-05,0.010274118948134897,0.01042124720033246,16.064073
35,11,0.009551264409560768,-7.139967572978093e-05,0.010941422052742032,0.009845315647794364,17.791761
35,12,0.009664431319657186,-0.00011316691009641798,0.010596217367309367,0.010789100118486099,19.308165
35,13,0.009740585954677996,-7.61546350208104e-05,0.011133900651244073,0.009939738281553678,21.090152
35,14,0.009863627340583677,-0.0001230413859056815,0.010971496448138768,0.011009204503998721,22.639043
35,15,0.009959122534850574,-9.549519426689697e-05,0.011388537823264346,0.010135968311467831,24.426092
35,-1,None,None,0.011388537823264346,0.010135968311467831,24.527046
55,0,0.011729386282218184,0.011729386282218184,0.014158556321699194,0.01137149982123842,0.029612
55,1,0.011810748956767652,-8.136267454946812e-05,0.014220666654565799,0.011539304283799828,2.211942
