poisct,itnum,obj_diff,obj_val,val_mse,test_mse,time
17,0,0.0682646654002466,0.0682646654002466,0.01126238396915212,0.013972171863753461,0.020609
17,1,0.07278020402473234,-0.00451553862448574,0.011683568230174475,0.014534722091082692,1.056606
17,2,0.0791415097270451,-0.006361305702312761,0.012263788584042359,0.015271241304652525,2.116136
17,3,0.08770251680327226,-0.008561007076227159,0.013008808961438682,0.016183959473891427,3.131154
17,4,0.0984737422090488,-0.010771225405776533,0.013885923890525311,0.01723002510765974,4.101481
17,5,0.11093626329846917,-0.012462521089420378,0.014815065233300366,0.018312263181222633,5.287441
17,6,0.12397233914198269,-0.013036075843513517,0.015672822844614333,0.019287120509347194,6.265172
17,7,0.13632798211003982,-0.012355642968057134,0.01634579152564335,0.020053565353244034,7.235108
17,8,0.14706780238191847,-0.010739820271878642,0.01677769645449255,0.0205948501782047,8.19199
17,9,0.15599502155367126,-0.008927219171752793,0.01696891546380034,0.020881851346755416,9.267782
17,10,0.16309618873373477,-0.007101167180063511,0.01696841058706147,0.020956095809171085,10.196206
17,11,0.16744779910940533,-0.004351610375670556,0.01689051026621864,0.020930890918932334,11.065815
17,12,0.1697878055475401,-0.002340006438134784,0.01683021839283529,0.020895174589870245,11.898975
17,13,0.1704945776526934,-0.0007067721051532971,0.01681833740053232,0.020883414437870017,12.67236
17,14,0.1706417051918137,-0.00014712753912030085,0.016809550006058577,0.020870878926053237,13.510001
17,15,0.1706417051918137,0.0,0.016809550006058577,0.020870878926053237,14.261054
17,-1,None,None,0.016809550006058577,0.020870878926053237,14.271969
35,0,0.09838039199972416,0.09838039199972416,0.025476070607287453,0.027373607549783668,0.015213
35,1,0.1044303273742554,-0.006049935374531232,0.026327935369627534,0.02866458243823068,2.042399
35,2,0.11351057989685709,-0.009080252522601695,0.02751751206411771,0.030351944044891953,3.96968
35,3,0.1268573818256403,-0.013346801928783208,0.02904127478390322,0.032397698514896406,5.876351
35,4,0.14530051939004887,-0.018443137564408574,0.030744567925583954,0.03457179682929624,7.808174
35,5,0.16692792665055042,-0.021627407260501552,0.03220972710789602,0.036358004750938304,10.250039
35,6,0.18792698831289065,-0.020999061662340224,0.03308206437060111,0.03750475852558234,12.317263
35,7,0.2050173522561446,-0.017090363943253944,0.033175736219219425,0.03780212558983266,14.194484
35,8,0.2166144385581221,-0.011597086301977505,0.03296086036879368,0.037676284857503,15.907736
35,9,0.22383817691474162,-0.007223738356619519,0.03258528041857639,0.037349689964908284,17.559324
35,10,0.22624702484177903,-0.002408847927037411,0.032504564650779166,0.03733073697687972,19.122556
35,11,0.22704827041818,-0.0008012455764009607,0.03247372871027485,0.037273288593253684,20.642096
35,12,0.2272693514969681,-0.00022108107878809902,0.03245756865279461,0.037259629824270814,22.1497
35,13,0.2272693514969681,0.0,0.03245756865279461,0.037259629824270814,23.634984
35,14,0.2272693514969681,0.0,0.03245756865279461,0.037259629824270814,25.11863
35,15,0.2272693514969681,0.0,0.03245756865279461,0.037259629824270814,26.597426
35,-1,None,None,0.03245756865279461,0.037259629824270814,26.61143
55,0,0.1207106631594774,0.1207106631594774,0.03328120278767891,0.03821538335527033,0.019268
55,1,0.12846036862882668,-0.007749705469349277,0.03433054038621655,0.03953261345876773,3.08951
55,2,0.14647581987406172,-0.018015451245235042,0.03546305387031258,0.0410447998594569,6.832806
55,3,0.18310828882910296,-0.03663246895504124,0.03625487431224029,0.04228652042543581,9.926492
55,4,0.23252617661965674,-0.04941788779055378,0.03618044753990522,0.04235858742985767,12.963399
55,5,0.27707536912531283,-0.04454919250565609,0.03506189319849707,0.040981911132718624,15.880022
55,6,0.30579035897181644,-0.028714989846503614,0.033313025238630375,0.039140553730519265,18.68572
55,7,0.31735347242546497,-0.011563113453648521,0.03243521143470847,0.038205218389916897,21.285316
55,8,0.319529755750411,-0.0021762833249460156,0.03219940084725504,0.03811625271679144,23.722116
55,9,0.319529755750411,0.0,0.03219940084725504,0.03811625271679144,26.179559
55,10,0.319529755750411,0.0,0.03219940084725504,0.03811625271679144,28.539362
55,11,0.319529755750411,0.0,0.03219940084725504,0.03811625271679144,30.865879
55,12,0.319529755750411,0.0,0.03219940084725504,0.03811625271679144,33.179204
55,13,0.319529755750411,0.0,0.03219940084725504,0.03811625271679144,35.514665
55,14,0.319529755750411,0.0,0.03219940084725504,0.03811625271679144,37.839843
55,15,0.319529755750411,0.0,0.03219940084725504,0.03811625271679144,40.173517
55,-1,None,None,0.03219940084725504,0.03811625271679144,40.190766
76,0,0.14532851050373882,0.14532851050373882,0.05006058029164322,0.061290424426452175,0.035503
76,1,0.15390020381587666,-0.008571693312137835,0.05114776564087879,0.06334045706810053,4.119617
76,2,0.1769011493859184,-0.02300094557004173,0.05202357052042205,0.06544727909451098,8.125046
76,3,0.225075308059312,-0.04817415867339361,0.05201349503523699,0.06656126947035758,12.16606
76,4,0.2860005634784051,-0.06092525541909308,0.05029471778417624,0.06508527457462876,16.195456
76,5,0.332169027953896,-0.046168464475490945,0.04730212518309279,0.061290228809136774,20.456342
76,6,0.35443817075749423,-0.022269142803598208,0.04549594070486335,0.05861720038693573,24.174888
76,7,0.36063622207688484,-0.006198051319390607,0.044718161042887124,0.05762754059649664,27.573716
76,8,0.3617860086138702,-0.0011497865369853866,0.04454339982400544,0.05733112266061835,30.835859
76,9,0.3620124379605557,-0.0002264293466854861,0.04457570743257453,0.05724175896482744,34.088839
76,10,0.3620124379605557,0.0,0.04457570743257453,0.05724175896482744,37.3273
76,11,0.3620124379605557,0.0,0.04457570743257453,0.05724175896482744,40.535687
