poisct,itnum,obj_diff,obj_val,val_mse,test_mse,time
17,0,0.0072436592172667805,0.0072436592172667805,0.0072436592172667735,0.0064202788154131855,0.054697
17,1,0.00731256357316008,-6.890435589329991e-05,0.0073125635731600795,0.006440265878035946,0.827066
17,2,0.007377531913941872,-6.496834078179199e-05,0.0073775319139418715,0.00645778470718978,1.584852
17,3,0.007434984041524305,-5.745212758243284e-05,0.007434984041524312,0.006478123217514373,2.394379
17,4,0.0074922478443122656,-5.7263802787960345e-05,0.007492247844312266,0.006502716373049316,3.152525
17,5,0.007548035173958224,-5.578732964595882e-05,0.00754803517395822,0.006524744024742547,3.932459
17,6,0.007607529830753695,-5.9494656795470655e-05,0.007607529830753701,0.006547619425096398,4.877992
17,7,0.007666287408273211,-5.8757577519516144e-05,0.007666287408273204,0.006570995601018726,5.659098
17,8,0.0077240395284907835,-5.775212021757233e-05,0.007724039528490779,0.006594914555238286,6.445718
17,9,0.007780542326219443,-5.650279772865911e-05,0.007780542326219444,0.00661889709308762,7.215728
17,10,0.007835682695943287,-5.514036972384482e-05,0.007835682695943279,0.006642934177237463,7.979833
17,11,0.007888487868118044,-5.280517217475661e-05,0.007888487868118048,0.006666629446540827,8.749941
17,12,0.00793973471388755,-5.12468457695061e-05,0.007939734713887547,0.006687719788649959,9.523971
17,13,0.007989830621995965,-5.0095908108414855e-05,0.007989830621995963,0.0067082410154576545,10.290592
17,14,0.008037555673363313,-4.772505136734807e-05,0.008037555673363315,0.006729021608568115,11.057361
17,15,0.008082919638279106,-4.5363964915792754e-05,0.0080829196382791,0.006750210606887536,11.879604
17,-1,None,None,0.0080829196382791,0.006750210606887536,11.903891
35,0,0.009958384824308436,0.009958384824308436,0.009958384824308433,0.008307684094338089,0.05239
35,1,0.010066578805070624,-0.00010819398076218796,0.010066578805070624,0.008307253228966938,1.404624
35,2,0.010165011083278799,-9.843227820817424e-05,0.010165011083278795,0.008318245042615868,2.803579
35,3,0.010254430956089617,-8.941987281081872e-05,0.01025443095608961,0.008337811639860786,4.231552
35,4,0.010338960673346336,-8.452971725671915e-05,0.01033896067334633,0.008356001402739283,5.694761
35,5,0.010420753005019445,-8.179233167310805e-05,0.010420753005019443,0.00837827930384601,7.171222
35,6,0.010502185667791892,-8.143266277244737e-05,0.010502185667791885,0.008402824376612572,8.66785
35,7,0.010583646033578104,-8.14603657862123e-05,0.010583646033578111,0.00843000851945434,10.164169
35,8,0.01066388016232551,-8.02341287474053e-05,0.010663880162325503,0.008461857323910258,11.693005
35,9,0.010747850174456659,-8.397001213114944e-05,0.010747850174456657,0.008497222765903875,13.210301
35,10,0.010829493759782448,-8.164358532578887e-05,0.010829493759782443,0.008533471376806587,14.725001
35,11,0.010915088222020402,-8.559446223795411e-05,0.010915088222020402,0.008573401129104052,16.252268
35,12,0.01100466517529704,-8.957695327663738e-05,0.011004665175297055,0.008615210578657446,17.776945
35,13,0.011099719783925887,-9.505460862884764e-05,0.011099719783925894,0.00866394540723707,19.239719
35,14,0.011196186971020837,-9.646718709495003e-05,0.011196186971020839,0.008723940210117352,20.672253
