poisct,itnum,obj_diff,obj_val,val_mse,test_mse,time
17,0,0.016063351926081115,0.016063351926081115,0.016063351926081118,0.016736169361913036,0.047224
17,1,0.1901960643048442,-0.1741327123787631,0.19019606430484404,0.7709589698431613,1.408981
17,2,0.30221962984697015,-0.11202356554212595,0.3022196298469702,1.405171307398924,2.313294
17,3,0.2826244162496434,0.019595213597326744,0.28262441624964324,1.255757433899595,3.085652
17,4,0.34481263171345317,-0.042593001866483016,0.3448126317134536,1.586242375099778,3.968809
17,5,0.18727839365999913,0.15753423805345404,0.18727839365999874,0.7349804792057841,5.157563
17,6,0.23926223267124325,0.10555039904220992,0.23926223267124325,1.0182726844726393,6.000459
17,7,0.2667397330228758,0.07807289869057737,0.26673973302287574,1.1657967745424702,6.881627
17,8,0.32702307427630933,0.017789557437143833,0.3270230742763093,1.4844628705692804,7.732476
17,9,0.3866020584664262,-0.041789426752973036,0.38660205846642604,1.7887877884922867,8.515008
17,10,0.39424993321261853,-0.007647874746192329,0.39424993321261814,1.8251596327356003,9.311911
17,11,0.37845834345488494,0.015791589757733593,0.3784583434548845,1.7489576133146687,10.046198
17,12,0.3910121270605857,0.0032378061520328405,0.39101212706058514,1.8102282737571143,10.784082
17,13,0.4053456848505175,-0.011095751637898943,0.4053456848505173,1.8775657839895181,11.549767
17,14,0.4053456848505175,0.0,0.4053456848505173,1.8775657839895181,12.274516
17,15,0.4053456848505175,0.0,0.4053456848505173,1.8775657839895181,12.983685
17,-1,None,None,0.4053456848505173,1.8775657839895181,12.994359
35,0,0.0330715216430733,0.0330715216430733,0.03307152164307328,0.033617967766346096,0.019613
35,1,0.04517991016261045,-0.012108388519537147,0.045179910162610463,0.05646683003495755,2.158974
35,2,0.37208167392856384,-0.32690176376595337,0.3720816739285634,1.5639208883723574,4.517752
35,3,1.6331171888022196,-1.2610355148736558,1.633117188802221,8.028184036369787,6.821339
35,4,0.16761973833287155,1.465497450469348,0.16761973833287155,0.5767859572249503,8.75583
35,5,0.5590164869492231,1.0741007018529964,0.5590164869492228,2.589178228114375,10.558274
35,6,0.8203185671813619,0.8127986216208577,0.8203185671813625,3.916255668076975,12.30479
35,7,0.9890228807347664,0.6440943080674532,0.989022880734767,4.770128802355469,14.072129
35,8,1.1328641904145769,0.5002529983876427,1.1328641904145758,5.497695060531481,15.945855
35,9,1.2497271486079382,0.38339004019428136,1.249727148607939,6.088682858313633,17.828776
35,10,1.3401674078729227,0.2929497809292969,1.3401674078729215,6.546245628637531,19.554985
35,11,1.4377590477552826,0.19535814104693694,1.437759047755284,7.039390147684856,21.292281
35,12,1.486223318506463,0.1468938702957565,1.486223318506462,7.284606470445391,23.120611
35,13,1.522812747592684,0.11030444120953553,1.5228127475926845,7.469770695477184,24.953042
35,14,1.5503475711817623,0.08276961762045731,1.550347571181762,7.609133732722807,26.656366
35,15,1.5710316424588633,0.06208554634335628,1.571031642458864,7.713835559692587,28.426942
35,16,1.5865547749053421,0.04656241389687743,1.5865547749053435,7.792420667726764,30.15549
35,17,1.598199124154676,0.034918064647543545,1.5981991241546745,7.851374195432124,31.812984
35,18,1.6069319289233317,0.026185259878887868,1.6069319289233324,7.8955896990147325,33.512788
35,19,1.6134805963838121,0.019636592418407428,1.6134805963838132,7.9287481351378855,35.255892
35,20,1.6183912959335354,0.014725892868684198,1.6183912959335345,7.953613792922591,36.853718
35,21,1.622073724563562,0.011043464238657652,1.6220737245635624,7.972260526847769,38.457082
35,22,1.6248351812587378,0.00828200754348174,1.6248351812587385,7.986244017616786,40.057245
35,23,1.6269060307035097,0.006211158098709868,1.626906030703507,7.996730569499185,41.649301
35,24,1.6284590273974635,0.004658161404756056,1.6284590273974626,8.004594864475113,43.234235
35,25,1.629623689032005,0.0034934997702145143,1.629623689032004,8.010492703832897,44.802877
35,26,1.6304971290472117,0.0026200597550078975,1.6304971290472081,8.014915828058518,46.697383
35,27,1.6311521807899003,0.001965008012319247,1.6311521807898988,8.018233045369062,48.275506
35,28,1.6316434520300882,0.0014737367721313621,1.631643452030091,8.020720878211025,49.854155
35,29,1.6320118984714151,0.0011052903308044204,1.6320118984714165,8.022586723243124,51.432355
35,30,1.6322882427362817,0.0008289460659378634,1.6322882427362828,8.023986157540326,52.998904
35,-1,None,None,1.633117188802221,8.028184036369787,53.012686
55,0,0.05074165826546832,0.05074165826546832,0.050741658265468344,0.06087281046035833,0.014471
55,1,0.05074651388665392,-4.855621185594072e-06,0.050746513886653924,0.06087505987007492,2.537412
55,2,0.050751376825034944,-4.862938381026971e-06,0.050751376825034944,0.060877338696190525,5.0734
55,3,0.050756247044370005,-4.870219335061099e-06,0.05075624704437003,0.06087964666206796,7.62745
55,4,0.05076112443839126,-4.877394021253478e-06,0.050761124438391245,0.06088198341906003,10.192743
55,5,0.05076600899686578,-4.88455847452024e-06,0.05076600899686581,0.060884348719914785,12.731193
55,6,0.050770900638051356,-4.891641185576778e-06,0.05077090063805135,0.06088674226572046,15.265757
55,7,0.05077579931501508,-4.898676963724369e-06,0.05077579931501508,0.06088916379589837,17.7851
55,8,0.050780704950487025,-4.905635471945391e-06,0.05078070495048709,0.06089161300218755,20.322169
55,9,0.050785617530964305,-4.912580477280104e-06,0.05078561753096428,0.060894089612814416,22.870351
55,10,0.05079053695257962,-4.91942161531117e-06,0.05079053695257957,0.060896593363959486,25.419645
55,11,0.05079546321104211,-4.92625846249678e-06,0.050795463211042106,0.060899123990146575,27.983145
55,12,0.05080039622002398,-4.933008981869436e-06,0.05080039622002398,0.06090168122997717,30.582635
