poisct,itnum,obj_diff,obj_val,val_mse,test_mse,time
17,0,0.00705195586668585,0.00705195586668585,0.0070519558666858485,0.008210102398993556,0.023233
17,1,0.007005820192953682,4.6135673732168245e-05,0.007005820192953679,0.008150136675328322,0.717375
17,2,0.007009293318274997,4.266254841085292e-05,0.007009293318274992,0.008158662748887446,1.46277
17,3,0.007012325490126178,3.963037655967203e-05,0.007012325490126179,0.00816516829961526,2.163587
17,4,0.007017362294883841,3.459357180200882e-05,0.007017362294883842,0.008171274767134813,2.874035
17,5,0.007025941884384251,2.6013982301599514e-05,0.007025941884384249,0.008181124102246523,3.606682
17,6,0.00703263119073517,1.932467595068023e-05,0.007032631190735174,0.008188380372905231,4.355137
17,7,0.007035552517125083,1.640334956076739e-05,0.007035552517125072,0.008191610615025302,5.121932
17,8,0.007040032741384186,1.1923125301664499e-05,0.007040032741384188,0.008196938312672127,5.838137
17,9,0.007040137251933275,1.181861475257548e-05,0.007040137251933277,0.008197058294975551,6.546023
17,10,0.007043727774200322,8.228092485527798e-06,0.00704372777420032,0.008201026573707646,7.202892
17,11,0.007044669718983207,7.286147702643096e-06,0.007044669718983202,0.008202071181249139,7.846444
17,12,0.007046497258907623,5.458607778226904e-06,0.007046497258907619,0.008204085525205242,8.494699
17,13,0.007047835208006047,4.120658679803227e-06,0.007047835208006044,0.0082055632121135,9.146289
17,14,0.007048902397121856,3.0534695639938478e-06,0.007048902397121862,0.008206736450416988,9.807004
17,15,0.0070497915243824824,2.164342303367754e-06,0.007049791524382479,0.008207713788402064,10.503105
17,-1,None,None,0.0070519558666858485,0.008210102398993556,10.526533
35,0,0.015398201666659754,0.015398201666659754,0.015398201666659752,0.01626775941195721,0.05582
35,1,0.015399303393460594,-1.1017268008398778e-06,0.015399303393460587,0.016269112179870274,1.417741
35,2,0.015400416992958486,-1.1135994978928032e-06,0.01540041699295851,0.01627047929472721,2.889363
35,3,0.015401539161048423,-1.1221680899370368e-06,0.015401539161048411,0.01627186227823161,4.252839
35,4,0.015402676450211176,-1.1372891627527831e-06,0.015402676450211159,0.016273258591644125,5.647796
35,5,0.015403825750704711,-1.1493004935352047e-06,0.015403825750704713,0.016274670146871947,6.951542
35,6,0.015404988863614844,-1.163112910132838e-06,0.015404988863614853,0.016276092512372456,8.272875
35,7,0.015406159502984232,-1.1706393693872857e-06,0.015406159502984238,0.016277528492613217,9.576124
35,8,0.01540705891764279,-8.994146585578761e-07,0.015407058917642795,0.016277668235775523,10.878916
35,9,0.015407637446392146,-5.785287493561414e-07,0.015407637446392137,0.016276498583900036,12.186221
35,10,0.01540821613612674,-5.786897345951697e-07,0.015408216136126751,0.01627533006384443,13.489693
35,11,0.015408794990231565,-5.788541048244028e-07,0.015408794990231574,0.016274162716168387,14.789938
35,12,0.01540937206583682,-5.77075605254565e-07,0.01540937206583682,0.016273001354761077,16.093668
35,13,0.015409945546055692,-5.734802188718524e-07,0.015409945546055683,0.016271850672414698,17.403119
35,14,0.015410519199471418,-5.736534157262801e-07,0.015410519199471416,0.01627070113926397,18.743014
35,15,0.015411093030206005,-5.738307345872634e-07,0.015411093030206007,0.01626955264928816,20.073209
35,-1,None,None,0.015411093030206007,0.01626955264928816,20.105088
55,0,0.024777135718404234,0.024777135718404234,0.024777135718404245,0.029212965611590914,0.083654
55,1,0.024777944613884287,-8.088954800526682e-07,0.024777944613884294,0.029213083563891407,2.327961
55,2,0.02477875100358777,-8.063897034837897e-07,0.024778751003587764,0.0292131989255214,4.507956
55,3,0.02477955417700278,-8.031734150086567e-07,0.024779554177002786,0.02921330967614697,6.53563
55,4,0.02478035301616683,-7.988391640505188e-07,0.024780353016166826,0.02921341206743065,8.557475
55,5,0.02478116327239577,-8.102562289412363e-07,0.024781163272395754,0.02921350466205454,10.688369
55,6,0.024805250937122304,-2.408766472653326e-05,0.02480525093712232,0.029205399777660405,12.695325
55,7,0.024823052403294812,-1.7801466172508162e-05,0.024823052403294802,0.02919962835747525,14.711807
55,8,0.024822216762442763,8.356408520496239e-07,0.024822216762442756,0.02919946628210234,16.706064
