poisct,itnum,obj_diff,obj_val,val_mse,test_mse,time
17,0,0.006488208371755431,0.006488208371755431,0.010483885998528135,0.009481009681024131,0.026916
17,1,0.0064823644684787966,5.843903276634213e-06,0.010476719777885288,0.009476933251333964,0.884528
17,2,0.0064836096658870265,4.598705868404281e-06,0.010479989947290524,0.009478311055963123,1.618732
17,3,0.006484645639404596,3.5627323508348463e-06,0.010480559868121695,0.009478674685433224,2.363702
17,4,0.00648543879047675,2.769581278681127e-06,0.010481171398357742,0.009479022509866255,3.057127
17,5,0.006486098088222853,2.110283532578104e-06,0.010481742142812707,0.009479419717600726,4.090403
17,6,0.006486610143424571,1.5982283308596523e-06,0.01048222155284982,0.009479766738275927,4.870112
17,7,0.006486791610909772,1.416760845658789e-06,0.010482506749415817,0.009479675716711383,5.565486
17,8,0.006487142114207504,1.0662575479266495e-06,0.01048283133058701,0.009479994948659922,6.240303
17,9,0.006487199723425547,1.0086483298839613e-06,0.010482936618467054,0.009480025837153969,7.103536
17,10,0.00648745531835944,7.530533959907923e-07,0.010483166819822547,0.009480274374864846,7.95854
17,11,0.0064875830785698675,6.252931855632582e-07,0.010483235851143408,0.009480470510894205,8.688885
17,12,0.006487740013251454,4.6835850397650147e-07,0.010483394173676197,0.00948060521868324,9.425759
17,13,0.006487800185292105,4.0818646332603514e-07,0.010483463260292725,0.009480544995033082,10.184754
17,14,0.006487853839448882,3.5453230654881873e-07,0.01048349856972818,0.00948065358018129,11.032164
17,15,0.006487903677043655,3.0469471177553553e-07,0.0104835729503895,0.009480638169004282,11.71908
17,-1,None,None,0.010483885998528135,0.009481009681024131,11.731773
35,0,0.012244999138334246,0.012244999138334246,0.015343443685190916,0.013323125859034753,0.073546
35,1,0.012244991427757786,7.710576460304153e-09,0.01534507893335819,0.013320851144331602,1.426232
35,2,0.012244992322146776,6.816187470351509e-09,0.015344661125596072,0.01332141705321217,3.123114
35,3,0.01224499315372435,5.984609896189652e-09,0.015344383256310377,0.013321791279792503,4.556556
35,4,0.012244995122462089,4.015872157384082e-09,0.015344149648195466,0.013322126789527978,6.06702
35,5,0.012244996002199247,3.1361349992625742e-09,0.015343972032842752,0.013322375550673107,7.500809
35,6,0.012244996716436744,2.421897501991843e-09,0.015343839285796983,0.013322562561755657,8.90701
35,7,0.012244997282546707,1.8557875392649636e-09,0.01534374066585701,0.013322703068777704,10.403977
35,8,0.012244997724354287,1.413979959161149e-09,0.015343666214239765,0.013322808591120212,11.761589
35,9,0.012244998065399706,1.0729345398252654e-09,0.015343610502213799,0.013322887807988838,13.281867
35,10,0.012244998326629333,8.117049133532506e-10,0.015343568749020904,0.013322947264608311,14.645643
35,11,0.01224499852561388,6.127203657640967e-10,0.015343537451923472,0.013322991881780552,16.062471
35,12,0.012244998676575589,4.6175865735242905e-10,0.015343513988706646,0.013323025358579078,17.542712
35,13,0.012244998790766175,3.4756807154590064e-10,0.015343496396697479,0.013323050474007534,18.921792
35,14,0.012244998876955236,2.6137901044942513e-10,0.015343483216962576,0.013323069314503033,20.455937
35,15,0.01224499894190464,1.9642960695509526e-10,0.015343473345302134,0.013323083446863544,21.822531
35,-1,None,None,0.015343443685190916,0.013323125859034753,21.865562
55,0,0.018596164001432897,0.018596164001432897,0.022561175330340643,0.018857734763983294,0.048561
55,1,0.01859615548352665,8.517906248395324e-09,0.022561150903830162,0.018857689658714216,2.257957
55,2,0.018596157612519218,6.388913679350461e-09,0.022561157007033497,0.01885770093074019,4.405115
55,3,0.018596159209475365,4.791957532168656e-09,0.02256116158593409,0.018857709386637073,6.561072
55,4,0.018596160407311615,3.5941212818413337e-09,0.022561165020952293,0.018857715729615827,8.722628
55,5,0.018596161305755792,2.695677105146732e-09,0.0225611675976899,0.018857720487443937,10.745286
55,6,0.01859616197962661,2.0218062883603505e-09,0.022561169530509736,0.018857724056149147,12.943798
55,7,0.018596162485050926,1.5163819713781557e-09,0.02256117098027469,0.018857726732866075,15.039828
55,8,0.018596162864131086,1.137301811754421e-09,0.022561172067682662,0.018857728740509415,17.174804
55,9,0.018596163148447923,8.529849743199591e-10,0.022561172883286153,0.01885773024630143,19.368428
55,10,0.01859616336168933,6.397435671490204e-10,0.022561173495015487,0.01885773137567888,21.374892
55,11,0.018596163521622477,4.79810420561666e-10,0.022561173953827424,0.018857732222730777,23.575956
55,12,0.018596163641573554,3.5985934371263184e-10,0.022561174297944887,0.0188577328580303,25.796976
